objID,nDetections,raMean,decMean,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr
106670122814547410,67,12.28150328,-1.10256975,14.3218002319336,0.00623199995607138,13.9168996810913,0.00498099997639656,13.7831001281738,0.0161589998751879,13.7497997283936,0.00142099999357015
106530148074854149,78,14.80750576,-1.22189312,14.6780996322632,0.00158499996177852,14.355299949646,0.00315800006501377,14.243200302124,0.00238600000739098,14.2243003845215,0.00159300002269447
106880125247540160,61,12.52476141,-0.93356999,15.4355001449585,0.00575899984687567,14.8815002441406,0.00225999997928739,14.6724004745483,0.00327400001697242,14.6107997894287,0.00272500002756715
106850130153967134,74,13.01544353,-0.9527857,15.8638000488281,0.00410200003534555,15.5201997756958,0.0049200002104044,15.4119997024536,0.000737000023946166,15.3854999542236,0.00232299999333918
106920120863428656,72,12.08640848,-0.8932146,14.8856000900269,0.0028570001013577,14.4834995269775,0.00176699995063245,14.3521995544434,0.00362999993376434,14.3247003555298,0.00472699990496039
106790135246570217,64,13.52468796,-1.00854597,15.0845003128052,0.00143299996852875,14.4461002349854,0.00388900004327297,14.1964998245239,0.00572700006887317,14.1101999282837,0.00228899996727705
106990135596860856,64,13.55976544,-0.84132701,15.8893003463745,0.00326399994082749,15.4729995727539,0.00275400001555681,15.3336000442505,0.00226800004020333,15.3002996444702,0.00302199996076524
106760145966146721,78,14.59669612,-1.0280987,13.4720001220703,-999,13.085000038147,-999,12.9490003585815,-999,12.9060001373291,-999
106950144667773206,80,14.46685139,-0.87272327,15.2090997695923,0.00466200010851026,14.6336002349854,0.00255599990487099,14.394100189209,0.00383500009775162,14.291600227356,0.00196000002324581
107020129609059437,75,12.96096111,-0.80926723,15.7506999969482,0.00461600022390485,15.3471002578735,0.00304200011305511,15.2114000320435,0.00247499998658895,15.1634998321533,0.00623100018128753
106820134114845910,76,13.41155549,-0.97881886,15.9854001998901,0.00288700009696186,15.6127004623413,0.00479899998754263,15.4785995483398,0.00277199991978705,15.4469995498657,0.00223300000652671
106860120786558532,74,12.07873421,-0.94329107,15.8628997802734,0.00579199986532331,15.3704996109009,0.00324099999852479,15.177300453186,0.00301599991507828,15.1173000335693,0.00366099993698299
107050131041572294,93,13.10419333,-0.79012948,15.4809999465942,0.00339500000700355,15.1267004013062,0.00456199981272221,14.9998998641968,0.00289999996311963,14.9701995849609,0.00335199991241097
106890144384470930,70,14.43850507,-0.92463862,14.9574003219604,0.00933799985796213,14.4069995880127,0.00328200007788837,14.2384996414185,0.00189700000919402,14.1577997207642,0.00296800001524389
106930131192534108,20,13.11949269,-0.88856526,13.2243003845215,0.020966000854969,12.0110998153687,0.0023980000987649,12.0083999633789,0.000945999985560775,13.3238000869751,0.00206699990667403
106770145058204272,84,14.50585474,-1.02181043,15.4715995788574,0.00438900012522936,15.2344999313354,0.00262399995699525,15.2089996337891,0.00471000000834465,15.2200002670288,0.00491099990904331
106960122014694391,69,12.20154233,-0.86337772,15.8977003097534,0.00421300018206239,15.5375995635986,0.00573500012978911,15.4175996780396,0.00180399999953806,15.4109001159668,0.00121899996884167
107000132051810346,84,13.20520258,-0.83342954,15.326000213623,0.00908000022172928,14.9827995300293,0.00305699999444187,14.8626003265381,0.00257100001908839,14.8417997360229,0.00243599992245436
107060126113863917,71,12.61141319,-0.78053026,14.8815002441406,0.00238399999216199,14.4500999450684,0.00390900019556284,14.2698001861572,0.00365200010128319,14.209400177002,0.00182699994184077
106940125717068947,65,12.5716749,-0.87630757,15.2952003479004,0.00553299998864532,14.8240003585815,0.00260000000707805,14.643500328064,0.00222999998368323,14.5804996490479,0.00249100010842085
106940148545318946,78,14.85457217,-0.87636246,13.9758996963501,0.00519500020891428,13.5872001647949,0.00193899997975677,13.4716997146606,0.00155899999663234,13.4443998336792,0.00387699995189905
107040136472696925,69,13.64739859,-0.79453269,13.2530002593994,-999,12.9270000457764,-999,12.8470001220703,-999,12.8470001220703,-999
107090135364954740,73,13.53658073,-0.75480342,15.032600402832,0.00102199998218566,14.3024997711182,0.00235399999655783,14.0487003326416,0.00176599994301796,13.9392995834351,0.00254300003871322
106910147942374509,90,14.79433633,-0.90497458,14.8147001266479,0.000853999983519316,14.3944997787476,0.00334800011478364,14.2255001068115,0.0016390000237152,14.180700302124,0.00202500005252659
107120137534470892,74,13.75354358,-0.73295548,13.6365995407104,0.0372759997844696,13.3660001754761,-999,13.3240003585815,-999,13.3472995758057,0.00839000009000301
107160117640229588,76,11.76403253,-0.69241031,14.1291999816895,0.00638800021260977,13.4630002975464,-999,13.2980003356934,-999,13.2650995254517,0.000998000032268465
106840116786357050,70,11.6786264,-0.96117469,15.6923999786377,0.00265699997544289,15.3781003952026,0.00270200008526444,15.2793998718262,0.003262999933213,15.2686004638672,0.00324800005182624
107190121424209821,81,12.14250453,-0.66715537,14.262900352478,0.00764300022274256,13.8246002197266,0.00968800019472837,13.6747999191284,0.00254100002348423,13.6329002380371,0.00255000009201467
106980135999617464,69,13.60002563,-0.84414858,14.7864999771118,0.00853700004518032,14.1746997833252,0.00246399990282953,13.9033002853394,0.00290900003165007,13.7785997390747,0.00206999992951751
