#field RA        DEC
61567  84.4708 -31.3273
61568  87.6566 -31.3273
61569  90.8424 -31.3273
61570  94.0283 -31.3273
61571  97.2141 -31.3273
61572 100.4000 -31.3273
61573 103.5858 -31.3273
61574 106.7716 -31.3273
61575 109.9575 -31.3273
61576 113.1433 -31.3273
61577 116.3292 -31.3273
61578 119.5150 -31.3273
61579 122.7008 -31.3273
61580 125.8867 -31.3273
61581 129.0725 -31.3273
61582 132.2584 -31.3273
61583 135.4442 -31.3273
61584 138.6301 -31.3273
61585 141.8159 -31.3273
61586 145.0017 -31.3273
61587 148.1876 -31.3273
61588 151.3734 -31.3273
61589 154.5593 -31.3273
61590 157.7451 -31.3273
61591 160.9309 -31.3273
61592 164.1168 -31.3273
61593 167.3026 -31.3273
61594 170.4885 -31.3273
61595 173.6743 -31.3273
61596 176.8601 -31.3273
61597 180.0460 -31.3273
61598 183.2318 -31.3273
61599 186.4177 -31.3273
61600 189.6035 -31.3273
61601 192.7893 -31.3273
61602 195.9752 -31.3273
61603 199.1610 -31.3273
61604 202.3469 -31.3273
61605 205.5327 -31.3273
61606 208.7185 -31.3273
61607 211.9044 -31.3273
61608 215.0902 -31.3273
61609 218.2761 -31.3273
61610 221.4619 -31.3273
61611 224.6477 -31.3273
61612 227.8336 -31.3273
61613 231.0194 -31.3273
61614 234.2053 -31.3273
61615 237.3911 -31.3273
61616 240.5770 -31.3273
61617 243.7628 -31.3273
61618 246.9486 -31.3273
61619 250.1345 -31.3273
61620 253.3203 -31.3273
61621 256.5062 -31.3273
61622 259.6920 -31.3273
61623 262.8778 -31.3273
61624 266.0637 -31.3273
61625 269.2495 -31.3273
61626 272.4354 -31.3273
61627 275.6212 -31.3273
61628 278.8070 -31.3273
61629 281.9929 -31.3273
61630 285.1787 -31.3273
61631 288.3646 -31.3273
61632 291.5504 -31.3273
61633 294.7362 -31.3273
61634 297.9221 -31.3273
61635 301.1079 -31.3273
61636 304.2938 -31.3273
61637 307.4796 -31.3273
61638 310.6654 -31.3273
61639 313.8513 -31.3273
61640 317.0371 -31.3273
61641 320.2230 -31.3273
61642 323.4088 -31.3273
61643 326.5947 -31.3273
61644 329.7805 -31.3273
61645 332.9663 -31.3273
61646 336.1522 -31.3273
61647 339.3380 -31.3273
61648 342.5239 -31.3273
61649 345.7097 -31.3273
61650 348.8955 -31.3273
61651 352.0814 -31.3273
61652 355.2672 -31.3273
61653 358.4531 -31.3273
61654   1.6898 -34.0545
61655   4.9625 -34.0545
61656   8.2353 -34.0545
61657  11.5080 -34.0545
61658  14.7807 -34.0545
61659  18.0534 -34.0545
61660  21.3262 -34.0545
61661  24.5989 -34.0545
61662  27.8716 -34.0545
61663  31.1443 -34.0545
61664  34.4171 -34.0545
61665  37.6898 -34.0545
61666  40.9625 -34.0545
61667  44.2353 -34.0545
61668  47.5080 -34.0545
61669  50.7807 -34.0545
61670  54.0534 -34.0545
61671  57.3262 -34.0545
61672  60.5989 -34.0545
61673  63.8716 -34.0545
61674  67.1443 -34.0545
61675  70.4171 -34.0545
61676  73.6898 -34.0545
61677  76.9625 -34.0545
61678  80.2353 -34.0545
61679  83.5080 -34.0545
61680  86.7807 -34.0545
61681  90.0534 -34.0545
61682  93.3262 -34.0545
61683  96.5989 -34.0545
61684  99.8716 -34.0545
61685 103.1443 -34.0545
61686 106.4171 -34.0545
61687 109.6898 -34.0545
61688 112.9625 -34.0545
61689 116.2353 -34.0545
61690 119.5080 -34.0545
61691 122.7807 -34.0545
61692 126.0534 -34.0545
61693 129.3262 -34.0545
61694 132.5989 -34.0545
61695 135.8716 -34.0545
61696 139.1443 -34.0545
61697 142.4171 -34.0545
61698 145.6898 -34.0545
61699 148.9625 -34.0545
61700 152.2353 -34.0545
61701 155.5080 -34.0545
61702 158.7807 -34.0545
61703 162.0534 -34.0545
61704 165.3262 -34.0545
61705 168.5989 -34.0545
61706 171.8716 -34.0545
61707 175.1443 -34.0545
61708 178.4171 -34.0545
61709 181.6898 -34.0545
61710 184.9625 -34.0545
61711 188.2353 -34.0545
61712 191.5080 -34.0545
61713 194.7807 -34.0545
61714 198.0534 -34.0545
61715 201.3262 -34.0545
61716 204.5989 -34.0545
61717 207.8716 -34.0545
61718 211.1443 -34.0545
61719 214.4171 -34.0545
61720 217.6898 -34.0545
61721 220.9625 -34.0545
61722 224.2353 -34.0545
61723 227.5080 -34.0545
61724 230.7807 -34.0545
61725 234.0534 -34.0545
61726 237.3262 -34.0545
61727 240.5989 -34.0545
61728 243.8716 -34.0545
61729 247.1443 -34.0545
61730 250.4171 -34.0545
61731 253.6898 -34.0545
61732 256.9625 -34.0545
61733 260.2353 -34.0545
61734 263.5080 -34.0545
61735 266.7807 -34.0545
61736 270.0534 -34.0545
61737 273.3262 -34.0545
61738 276.5989 -34.0545
61739 279.8716 -34.0545
61740 283.1443 -34.0545
61741 286.4171 -34.0545
61742 289.6898 -34.0545
61743 292.9625 -34.0545
61744 296.2353 -34.0545
61745 299.5080 -34.0545
61746 302.7807 -34.0545
61747 306.0534 -34.0545
61748 309.3262 -34.0545
61749 312.5989 -34.0545
61750 315.8716 -34.0545
61751 319.1443 -34.0545
61752 322.4171 -34.0545
61753 325.6898 -34.0545
61754 328.9625 -34.0545
61755 332.2353 -34.0545
61756 335.5080 -34.0545
61757 338.7807 -34.0545
61758 342.0534 -34.0545
61759 345.3262 -34.0545
61760 348.5989 -34.0545
61761 351.8716 -34.0545
61762 355.1443 -34.0545
61763 358.4171 -34.0545
61764   1.7480 -36.7818
61765   5.1442 -36.7818
61766   8.5405 -36.7818
61767  11.9367 -36.7818
61768  15.3329 -36.7818
61769  18.7291 -36.7818
61770  22.1254 -36.7818
61771  25.5216 -36.7818
61772  28.9178 -36.7818
61773  32.3140 -36.7818
61774  35.7103 -36.7818
61775  39.1065 -36.7818
61776  42.5027 -36.7818
61777  45.8989 -36.7818
61778  49.2952 -36.7818
61779  52.6914 -36.7818
61780  56.0876 -36.7818
61781  59.4838 -36.7818
61782  62.8801 -36.7818
61783  66.2763 -36.7818
61784  69.6725 -36.7818
61785  73.0688 -36.7818
61786  76.4650 -36.7818
61787  79.8612 -36.7818
61788  83.2574 -36.7818
61789  86.6537 -36.7818
61790  90.0499 -36.7818
61791  93.4461 -36.7818
61792  96.8423 -36.7818
61793 100.2386 -36.7818
61794 103.6348 -36.7818
61795 107.0310 -36.7818
61796 110.4272 -36.7818
61797 113.8235 -36.7818
61798 117.2197 -36.7818
61799 120.6159 -36.7818
61800 124.0122 -36.7818
61801 127.4084 -36.7818
61802 130.8046 -36.7818
61803 134.2008 -36.7818
61804 137.5971 -36.7818
61805 140.9933 -36.7818
61806 144.3895 -36.7818
61807 147.7857 -36.7818
61808 151.1820 -36.7818
61809 154.5782 -36.7818
61810 157.9744 -36.7818
61811 161.3706 -36.7818
61812 164.7669 -36.7818
61813 168.1631 -36.7818
61814 171.5593 -36.7818
61815 174.9555 -36.7818
61816 178.3518 -36.7818
61817 181.7480 -36.7818
61818 185.1442 -36.7818
61819 188.5405 -36.7818
61820 191.9367 -36.7818
61821 195.3329 -36.7818
61822 198.7291 -36.7818
61823 202.1254 -36.7818
61824 205.5216 -36.7818
61825 208.9178 -36.7818
61826 212.3140 -36.7818
61827 215.7103 -36.7818
61828 219.1065 -36.7818
61829 222.5027 -36.7818
61830 225.8989 -36.7818
61831 229.2952 -36.7818
61832 232.6914 -36.7818
61833 236.0876 -36.7818
61834 239.4838 -36.7818
61835 242.8801 -36.7818
61836 246.2763 -36.7818
61837 249.6725 -36.7818
61838 253.0688 -36.7818
61839 256.4650 -36.7818
61840 259.8612 -36.7818
61841 263.2574 -36.7818
61842 266.6537 -36.7818
61843 270.0499 -36.7818
61844 273.4461 -36.7818
61845 276.8423 -36.7818
61846 280.2386 -36.7818
61847 283.6348 -36.7818
61848 287.0310 -36.7818
61849 290.4272 -36.7818
61850 293.8235 -36.7818
61851 297.2197 -36.7818
61852 300.6159 -36.7818
61853 304.0122 -36.7818
61854 307.4084 -36.7818
61855 310.8046 -36.7818
61856 314.2008 -36.7818
61857 317.5971 -36.7818
61858 320.9933 -36.7818
61859 324.3895 -36.7818
61860 327.7857 -36.7818
61861 331.1820 -36.7818
61862 334.5782 -36.7818
61863 337.9744 -36.7818
61864 341.3706 -36.7818
61865 344.7669 -36.7818
61866 348.1631 -36.7818
61867 351.5593 -36.7818
61868 354.9555 -36.7818
61869 358.3518 -36.7818
61870   1.8146 -39.5091
61871   5.3440 -39.5091
61872   8.8734 -39.5091
61873  12.4028 -39.5091
61874  15.9322 -39.5091
61875  19.4617 -39.5091
61876  22.9911 -39.5091
61877  26.5205 -39.5091
61878  30.0499 -39.5091
61879  33.5793 -39.5091
61880  37.1087 -39.5091
61881  40.6381 -39.5091
61882  44.1675 -39.5091
61883  47.6970 -39.5091
61884  51.2264 -39.5091
61885  54.7558 -39.5091
61886  58.2852 -39.5091
61887  61.8146 -39.5091
61888  65.3440 -39.5091
61889  68.8734 -39.5091
61890  72.4028 -39.5091
61891  75.9322 -39.5091
61892  79.4617 -39.5091
61893  82.9911 -39.5091
61894  86.5205 -39.5091
61895  90.0499 -39.5091
61896  93.5793 -39.5091
61897  97.1087 -39.5091
61898 100.6381 -39.5091
61899 104.1675 -39.5091
61900 107.6970 -39.5091
61901 111.2264 -39.5091
61902 114.7558 -39.5091
61903 118.2852 -39.5091
61904 121.8146 -39.5091
61905 125.3440 -39.5091
61906 128.8734 -39.5091
61907 132.4028 -39.5091
61908 135.9322 -39.5091
61909 139.4617 -39.5091
61910 142.9911 -39.5091
61911 146.5205 -39.5091
61912 150.0499 -39.5091
61913 153.5793 -39.5091
61914 157.1087 -39.5091
61915 160.6381 -39.5091
61916 164.1675 -39.5091
61917 167.6970 -39.5091
61918 171.2264 -39.5091
61919 174.7558 -39.5091
61920 178.2852 -39.5091
61921 181.8146 -39.5091
61922 185.3440 -39.5091
61923 188.8734 -39.5091
61924 192.4028 -39.5091
61925 195.9322 -39.5091
61926 199.4617 -39.5091
61927 202.9911 -39.5091
61928 206.5205 -39.5091
61929 210.0499 -39.5091
61930 213.5793 -39.5091
61931 217.1087 -39.5091
61932 220.6381 -39.5091
61933 224.1675 -39.5091
61934 227.6970 -39.5091
61935 231.2264 -39.5091
61936 234.7558 -39.5091
61937 238.2852 -39.5091
61938 241.8146 -39.5091
61939 245.3440 -39.5091
61940 248.8734 -39.5091
61941 252.4028 -39.5091
61942 255.9322 -39.5091
61943 259.4617 -39.5091
61944 262.9911 -39.5091
61945 266.5205 -39.5091
61946 270.0499 -39.5091
61947 273.5793 -39.5091
61948 277.1087 -39.5091
61949 280.6381 -39.5091
61950 284.1675 -39.5091
61951 287.6970 -39.5091
61952 291.2264 -39.5091
61953 294.7558 -39.5091
61954 298.2852 -39.5091
61955 301.8146 -39.5091
61956 305.3440 -39.5091
61957 308.8734 -39.5091
61958 312.4028 -39.5091
61959 315.9322 -39.5091
61960 319.4617 -39.5091
61961 322.9911 -39.5091
61962 326.5205 -39.5091
61963 330.0499 -39.5091
61964 333.5793 -39.5091
61965 337.1087 -39.5091
61966 340.6381 -39.5091
61967 344.1675 -39.5091
61968 347.6970 -39.5091
61969 351.2264 -39.5091
61970 354.7558 -39.5091
61971 358.2852 -39.5091
61972   1.8909 -42.2364
61973   5.5644 -42.2364
61974   9.2378 -42.2364
61975  12.9113 -42.2364
61976  16.5848 -42.2364
61977  20.2582 -42.2364
61978  23.9317 -42.2364
61979  27.6052 -42.2364
61980  31.2787 -42.2364
61981  34.9521 -42.2364
61982  38.6256 -42.2364
61983  42.2991 -42.2364
61984  45.9725 -42.2364
61985  49.6460 -42.2364
61986  53.3195 -42.2364
61987  56.9929 -42.2364
61988  60.6664 -42.2364
61989  64.3399 -42.2364
61990  68.0133 -42.2364
61991  71.6868 -42.2364
61992  75.3603 -42.2364
61993  79.0338 -42.2364
61994  82.7072 -42.2364
61995  86.3807 -42.2364
61996  90.0542 -42.2364
61997  93.7276 -42.2364
61998  97.4011 -42.2364
61999 101.0746 -42.2364
62000 104.7480 -42.2364
62001 108.4215 -42.2364
62002 112.0950 -42.2364
62003 115.7685 -42.2364
62004 119.4419 -42.2364
62005 123.1154 -42.2364
62006 126.7889 -42.2364
62007 130.4623 -42.2364
62008 134.1358 -42.2364
62009 137.8093 -42.2364
62010 141.4827 -42.2364
62011 145.1562 -42.2364
62012 148.8297 -42.2364
62013 152.5031 -42.2364
62014 156.1766 -42.2364
62015 159.8501 -42.2364
62016 163.5236 -42.2364
62017 167.1970 -42.2364
62018 170.8705 -42.2364
62019 174.5440 -42.2364
62020 178.2174 -42.2364
62021 181.8909 -42.2364
62022 185.5644 -42.2364
62023 189.2378 -42.2364
62024 192.9113 -42.2364
62025 196.5848 -42.2364
62026 200.2582 -42.2364
62027 203.9317 -42.2364
62028 207.6052 -42.2364
62029 211.2787 -42.2364
62030 214.9521 -42.2364
62031 218.6256 -42.2364
62032 222.2991 -42.2364
62033 225.9725 -42.2364
62034 229.6460 -42.2364
62035 233.3195 -42.2364
62036 236.9929 -42.2364
62037 240.6664 -42.2364
62038 244.3399 -42.2364
62039 248.0133 -42.2364
62040 251.6868 -42.2364
62041 255.3603 -42.2364
62042 259.0338 -42.2364
62043 262.7072 -42.2364
62044 266.3807 -42.2364
62045 270.0542 -42.2364
62046 273.7276 -42.2364
62047 277.4011 -42.2364
62048 281.0746 -42.2364
62049 284.7480 -42.2364
62050 288.4215 -42.2364
62051 292.0950 -42.2364
62052 295.7685 -42.2364
62053 299.4419 -42.2364
62054 303.1154 -42.2364
62055 306.7889 -42.2364
62056 310.4623 -42.2364
62057 314.1358 -42.2364
62058 317.8093 -42.2364
62059 321.4827 -42.2364
62060 325.1562 -42.2364
62061 328.8297 -42.2364
62062 332.5031 -42.2364
62063 336.1766 -42.2364
62064 339.8501 -42.2364
62065 343.5236 -42.2364
62066 347.1970 -42.2364
62067 350.8705 -42.2364
62068 354.5440 -42.2364
62069 358.2174 -42.2364
62070   1.9786 -44.9636
62071   5.8496 -44.9636
62072   9.7205 -44.9636
62073  13.5915 -44.9636
62074  17.4625 -44.9636
62075  21.3334 -44.9636
62076  25.2044 -44.9636
62077  29.0754 -44.9636
62078  32.9463 -44.9636
62079  36.8173 -44.9636
62080  40.6883 -44.9636
62081  44.5592 -44.9636
62082  48.4302 -44.9636
62083  52.3012 -44.9636
62084  56.1721 -44.9636
62085  60.0431 -44.9636
62086  63.9141 -44.9636
62087  67.7851 -44.9636
62088  71.6560 -44.9636
62089  75.5270 -44.9636
62090  79.3980 -44.9636
62091  83.2689 -44.9636
62092  87.1399 -44.9636
62093  91.0109 -44.9636
62094  94.8818 -44.9636
62095  98.7528 -44.9636
62096 102.6238 -44.9636
62097 106.4947 -44.9636
62098 110.3657 -44.9636
62099 114.2367 -44.9636
62100 118.1076 -44.9636
62101 121.9786 -44.9636
62102 125.8496 -44.9636
62103 129.7205 -44.9636
62104 133.5915 -44.9636
62105 137.4625 -44.9636
62106 141.3334 -44.9636
62107 145.2044 -44.9636
62108 149.0754 -44.9636
62109 152.9463 -44.9636
62110 156.8173 -44.9636
62111 160.6883 -44.9636
62112 164.5592 -44.9636
62113 168.4302 -44.9636
62114 172.3012 -44.9636
62115 176.1721 -44.9636
62116 180.0431 -44.9636
62117 183.9141 -44.9636
62118 187.7851 -44.9636
62119 191.6560 -44.9636
62120 195.5270 -44.9636
62121 199.3980 -44.9636
62122 203.2689 -44.9636
62123 207.1399 -44.9636
62124 211.0109 -44.9636
62125 214.8818 -44.9636
62126 218.7528 -44.9636
62127 222.6238 -44.9636
62128 226.4947 -44.9636
62129 230.3657 -44.9636
62130 234.2367 -44.9636
62131 238.1076 -44.9636
62132 241.9786 -44.9636
62133 245.8496 -44.9636
62134 249.7205 -44.9636
62135 253.5915 -44.9636
62136 257.4625 -44.9636
62137 261.3334 -44.9636
62138 265.2044 -44.9636
62139 269.0754 -44.9636
62140 272.9463 -44.9636
62141 276.8173 -44.9636
62142 280.6883 -44.9636
62143 284.5592 -44.9636
62144 288.4302 -44.9636
62145 292.3012 -44.9636
62146 296.1721 -44.9636
62147 300.0431 -44.9636
62148 303.9141 -44.9636
62149 307.7851 -44.9636
62150 311.6560 -44.9636
62151 315.5270 -44.9636
62152 319.3980 -44.9636
62153 323.2689 -44.9636
62154 327.1399 -44.9636
62155 331.0109 -44.9636
62156 334.8818 -44.9636
62157 338.7528 -44.9636
62158 342.6238 -44.9636
62159 346.4947 -44.9636
62160 350.3657 -44.9636
62161 354.2367 -44.9636
62162 358.1076 -44.9636
62163   2.0798 -47.6909
62164   6.1707 -47.6909
62165  10.2616 -47.6909
62166  14.3525 -47.6909
62167  18.4434 -47.6909
62168  22.5343 -47.6909
62169  26.6253 -47.6909
62170  30.7162 -47.6909
62171  34.8071 -47.6909
62172  38.8980 -47.6909
62173  42.9889 -47.6909
62174  47.0798 -47.6909
62175  51.1707 -47.6909
62176  55.2616 -47.6909
62177  59.3525 -47.6909
62178  63.4434 -47.6909
62179  67.5343 -47.6909
62180  71.6253 -47.6909
62181  75.7162 -47.6909
62182  79.8071 -47.6909
62183  83.8980 -47.6909
62184  87.9889 -47.6909
62185  92.0798 -47.6909
62186  96.1707 -47.6909
62187 100.2616 -47.6909
62188 104.3525 -47.6909
62189 108.4434 -47.6909
62190 112.5343 -47.6909
62191 116.6253 -47.6909
62192 120.7162 -47.6909
62193 124.8071 -47.6909
62194 128.8980 -47.6909
62195 132.9889 -47.6909
62196 137.0798 -47.6909
62197 141.1707 -47.6909
62198 145.2616 -47.6909
62199 149.3525 -47.6909
62200 153.4434 -47.6909
62201 157.5343 -47.6909
62202 161.6253 -47.6909
62203 165.7162 -47.6909
62204 169.8071 -47.6909
62205 173.8980 -47.6909
62206 177.9889 -47.6909
62207 182.0798 -47.6909
62208 186.1707 -47.6909
62209 190.2616 -47.6909
62210 194.3525 -47.6909
62211 198.4434 -47.6909
62212 202.5343 -47.6909
62213 206.6253 -47.6909
62214 210.7162 -47.6909
62215 214.8071 -47.6909
62216 218.8980 -47.6909
62217 222.9889 -47.6909
62218 227.0798 -47.6909
62219 231.1707 -47.6909
62220 235.2616 -47.6909
62221 239.3525 -47.6909
62222 243.4434 -47.6909
62223 247.5343 -47.6909
62224 251.6253 -47.6909
62225 255.7162 -47.6909
62226 259.8071 -47.6909
62227 263.8980 -47.6909
62228 267.9889 -47.6909
62229 272.0798 -47.6909
62230 276.1707 -47.6909
62231 280.2616 -47.6909
62232 284.3525 -47.6909
62233 288.4434 -47.6909
62234 292.5343 -47.6909
62235 296.6253 -47.6909
62236 300.7162 -47.6909
62237 304.8071 -47.6909
62238 308.8980 -47.6909
62239 312.9889 -47.6909
62240 317.0798 -47.6909
62241 321.1707 -47.6909
62242 325.2616 -47.6909
62243 329.3525 -47.6909
62244 333.4434 -47.6909
62245 337.5343 -47.6909
62246 341.6253 -47.6909
62247 345.7162 -47.6909
62248 349.8071 -47.6909
62249 353.8980 -47.6909
62250 357.9889 -47.6909
62251   2.1972 -50.4182
62252   6.5345 -50.4182
62253  10.8719 -50.4182
62254  15.2092 -50.4182
62255  19.5466 -50.4182
62256  23.8839 -50.4182
62257  28.2213 -50.4182
62258  32.5586 -50.4182
62259  36.8960 -50.4182
62260  41.2333 -50.4182
62261  45.5707 -50.4182
62262  49.9080 -50.4182
62263  54.2454 -50.4182
62264  58.5827 -50.4182
62265  62.9201 -50.4182
62266  67.2574 -50.4182
62267  71.5948 -50.4182
62268  75.9321 -50.4182
62269  80.2695 -50.4182
62270  84.6068 -50.4182
62271  88.9442 -50.4182
62272  93.2815 -50.4182
62273  97.6189 -50.4182
62274 101.9562 -50.4182
62275 106.2936 -50.4182
62276 110.6309 -50.4182
62277 114.9683 -50.4182
62278 119.3056 -50.4182
62279 123.6430 -50.4182
62280 127.9803 -50.4182
62281 132.3177 -50.4182
62282 136.6550 -50.4182
62283 140.9924 -50.4182
62284 145.3297 -50.4182
62285 149.6671 -50.4182
62286 154.0044 -50.4182
62287 158.3418 -50.4182
62288 162.6791 -50.4182
62289 167.0165 -50.4182
62290 171.3538 -50.4182
62291 175.6912 -50.4182
62292 180.0285 -50.4182
62293 184.3659 -50.4182
62294 188.7032 -50.4182
62295 193.0406 -50.4182
62296 197.3779 -50.4182
62297 201.7153 -50.4182
62298 206.0526 -50.4182
62299 210.3900 -50.4182
62300 214.7273 -50.4182
62301 219.0647 -50.4182
62302 223.4020 -50.4182
62303 227.7394 -50.4182
62304 232.0767 -50.4182
62305 236.4141 -50.4182
62306 240.7514 -50.4182
62307 245.0888 -50.4182
62308 249.4261 -50.4182
62309 253.7635 -50.4182
62310 258.1008 -50.4182
62311 262.4382 -50.4182
62312 266.7755 -50.4182
62313 271.1129 -50.4182
62314 275.4502 -50.4182
62315 279.7876 -50.4182
62316 284.1249 -50.4182
62317 288.4623 -50.4182
62318 292.7996 -50.4182
62319 297.1370 -50.4182
62320 301.4743 -50.4182
62321 305.8117 -50.4182
62322 310.1490 -50.4182
62323 314.4864 -50.4182
62324 318.8237 -50.4182
62325 323.1611 -50.4182
62326 327.4984 -50.4182
62327 331.8358 -50.4182
62328 336.1731 -50.4182
62329 340.5105 -50.4182
62330 344.8478 -50.4182
62331 349.1852 -50.4182
62332 353.5225 -50.4182
62333 357.8599 -50.4182
62334   2.3342 -53.1455
62335   6.9496 -53.1455
62336  11.5650 -53.1455
62337  16.1804 -53.1455
62338  20.7957 -53.1455
62339  25.4111 -53.1455
62340  30.0265 -53.1455
62341  34.6419 -53.1455
62342  39.2573 -53.1455
62343  43.8727 -53.1455
62344  48.4880 -53.1455
62345  53.1034 -53.1455
62346  57.7188 -53.1455
62347  62.3342 -53.1455
62348  66.9496 -53.1455
62349  71.5650 -53.1455
62350  76.1804 -53.1455
62351  80.7957 -53.1455
62352  85.4111 -53.1455
62353  90.0265 -53.1455
62354  94.6419 -53.1455
62355  99.2573 -53.1455
62356 103.8727 -53.1455
62357 108.4880 -53.1455
62358 113.1034 -53.1455
62359 117.7188 -53.1455
62360 122.3342 -53.1455
62361 126.9496 -53.1455
62362 131.5650 -53.1455
62363 136.1804 -53.1455
62364 140.7957 -53.1455
62365 145.4111 -53.1455
62366 150.0265 -53.1455
62367 154.6419 -53.1455
62368 159.2573 -53.1455
62369 163.8727 -53.1455
62370 168.4880 -53.1455
62371 173.1034 -53.1455
62372 177.7188 -53.1455
62373 182.3342 -53.1455
62374 186.9496 -53.1455
62375 191.5650 -53.1455
62376 196.1804 -53.1455
62377 200.7957 -53.1455
62378 205.4111 -53.1455
62379 210.0265 -53.1455
62380 214.6419 -53.1455
62381 219.2573 -53.1455
62382 223.8727 -53.1455
62383 228.4880 -53.1455
62384 233.1034 -53.1455
62385 237.7188 -53.1455
62386 242.3342 -53.1455
62387 246.9496 -53.1455
62388 251.5650 -53.1455
62389 256.1804 -53.1455
62390 260.7957 -53.1455
62391 265.4111 -53.1455
62392 270.0265 -53.1455
62393 274.6419 -53.1455
62394 279.2573 -53.1455
62395 283.8727 -53.1455
62396 288.4880 -53.1455
62397 293.1034 -53.1455
62398 297.7188 -53.1455
62399 302.3342 -53.1455
62400 306.9496 -53.1455
62401 311.5650 -53.1455
62402 316.1804 -53.1455
62403 320.7957 -53.1455
62404 325.4111 -53.1455
62405 330.0265 -53.1455
62406 334.6419 -53.1455
62407 339.2573 -53.1455
62408 343.8727 -53.1455
62409 348.4880 -53.1455
62410 353.1034 -53.1455
62411 357.7188 -53.1455
62412   2.4954 -55.8727
62413   7.4269 -55.8727
62414  12.3584 -55.8727
62415  17.2899 -55.8727
62416  22.2214 -55.8727
62417  27.1529 -55.8727
62418  32.0844 -55.8727
62419  37.0159 -55.8727
62420  41.9475 -55.8727
62421  46.8790 -55.8727
62422  51.8105 -55.8727
62423  56.7420 -55.8727
62424  61.6735 -55.8727
62425  66.6050 -55.8727
62426  71.5365 -55.8727
62427  76.4680 -55.8727
62428  81.3995 -55.8727
62429  86.3310 -55.8727
62430  91.2625 -55.8727
62431  96.1940 -55.8727
62432 101.1255 -55.8727
62433 106.0570 -55.8727
62434 110.9886 -55.8727
62435 115.9201 -55.8727
62436 120.8516 -55.8727
62437 125.7831 -55.8727
62438 130.7146 -55.8727
62439 135.6461 -55.8727
62440 140.5776 -55.8727
62441 145.5091 -55.8727
62442 150.4406 -55.8727
